Initial_Price,Inventory,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
12,0.853258,0.767254,1,0.910357,9.6,13
15,0.898507,0.678928,0,0.032425,12,14.01
18,0.025569,0.918929,0.769876,0.184814,14.4,27.64
18,0.083538,0.711173,0.951555,0.429952,14.4,26.12
7,0.313887,0.687432,0.141953,0.205567,5.6,8.21
20,0.106113,0.036969,0.206993,0.870591,16,21.73
22,0.204909,0.888171,1,0.694034,17.6,31.56
22,0.325518,0.188584,0.108302,0.062429,17.6,25.64
26,0.501609,0.782028,0.72226,0.614763,20.8,31.26
16,0.878319,0.643926,0.309295,0.839285,12.8,13.77
15,0.261009,0.485399,0.814782,0.033782,12,20.21
17,0.530137,0.929045,0.999201,0.612615,13.6,22.72
14,0.843863,0.269881,0.294965,0.925817,11.2,11.33
27,0.136564,0.814179,1,0.151461,21.6,41.6
22,0.400224,0.695042,0.244583,0.727936,17.6,23.37
7,0.568485,0.235531,0.209436,0.150821,5.6,7.44
16,0.186041,0.953303,0.484814,0.839952,12.8,19.88
19,0.013716,0.585436,0.660098,0.182618,15.2,26.84
8,0.592789,0.583066,0.205765,0.391103,6.4,8.26
23,0.015715,0.15721,0,0.360203,18.4,28.1
14,0.585994,0.42524,0.202209,0.397942,11.2,14.29
11,0.408663,0.235022,0.742291,0.990217,8.8,11.09
15,0.228624,0.600507,0.861269,0.198743,12,20.64
12,0.189884,0.360608,0.641777,0.369253,9.6,14.91
22,0.913303,0.168873,1,0.769394,17.6,18.66
19,0.59022,0.347246,0.905504,0.44547,15.2,20.91
14,0.171194,0.214517,0.182028,0.55627,11.2,15.9
12,0.714474,0.794528,0.598152,0.763801,9.6,12.62
17,0.238446,0.791709,0.796547,0.999783,13.6,21.37
10,0.921805,0.16454,0.942248,0.817925,8,8.3
17,0.721274,0.750364,0.987601,0.438958,13.6,20.74
13,0.676923,0.055897,0.878001,0.341977,10.4,12.75
18,0.986811,0.23247,0.32951,0.336012,14.4,15.64
21,0.539745,0.650096,1,0.879463,16.8,24.53
16,0.497307,0.718242,1,0.751561,12.8,19.81
17,0.898127,0.480049,0.625639,0.07712,13.6,17.77
18,0.961527,0.337615,0.386684,0.526245,14.4,15.52
21,0.002205,0.389706,1,0.673067,16.8,27.73
21,0.831102,0.858797,0.62864,0.487621,16.8,22.81
19,0.557261,0.511386,0.079914,0.523963,15.2,18.78
19,0.935017,0.87469,1,0.858867,15.2,20.98
11,0.718441,0.946439,0.539983,0.335649,8.8,12.65
6,0.958085,0.935734,1,0.135155,4.8,7.58
11,0.75915,0.493038,0,0.609697,8.8,9.62
33,0.263894,0.600518,1,0.66022,26.4,42.99
17,0.135752,0.20717,0.30606,0.977032,13.6,18.29
13,0.901589,0.956188,0.111532,0.822222,10.4,10.63
19,0.516073,0.98681,0.834035,0.778657,15.2,24.07
17,0.849436,0.829379,1,0.942852,13.6,18.76
20,0.055297,0.537889,0,0.398717,16,23.96
17,0.703781,0.917193,0.571871,0.904675,13.6,17.81
15,0.535888,0.51746,0.350049,0.473568,12,15.95
11,0.38081,0.13354,0.81821,0.441653,8.8,12.13
16,0.178618,0.112543,0.412093,0.13608,12.8,19.52
15,0.885832,0.841641,0.138469,0.807696,12,12.46
14,0.080233,0.546075,1,0.917029,11.2,18.24
9,0.803589,0.261017,0.524849,0.694588,7.2,8.05
14,0.68347,0.575826,0.280635,0.667544,11.2,13.41
15,0.46201,0.313853,1,0.706618,12,16.49
13,0.664049,0.791623,0,0.744814,10.4,11.51
20,0.282666,0.493091,0.348297,0.714595,16,22.25
25,0.861575,0.965158,0.249042,0.142963,20,25.57
18,0.17848,0.520312,0,0.666358,14.4,19.72
20,0.579711,0.903022,0,0.910357,16,17.72
26,0.463634,0.249805,0.571159,0.032425,20.8,30.29
19,0.673222,0.521487,0.271907,0.184814,15.2,19.96
24,0.476124,0.505746,0.269147,0.762352,19.2,24.28
12,0.952511,0.813071,0.984674,0.041867,9.6,14.77
16,0.853258,0.073194,0.150498,0.278986,12.8,14.52
23,0.898507,0.836207,1,0.85796,18.4,25.38
20,0.025569,0.804236,0,0.36904,16,24.32
17,0.156423,0.406321,0,0.898992,13.6,17.98
21,0.476898,0.036451,0.486925,0.289098,16.8,22.23
18,0.734722,0.767254,0.798714,0.380323,14.4,21.15
19,0.356309,0.678928,1,0.109373,15.2,26.74
15,0.564454,0.918929,0.353127,0.814625,12,15.62
18,0.045469,0.560186,0.411951,0.933485,14.4,21.37
18,0.640441,0.967719,0.51513,0.183107,14.4,21.72
14,0.681206,0.308384,1,0.311199,11.2,15.24
6,0.395637,0.33889,0,0.674704,4.8,6.04
16,0.136673,0.730882,0.769876,0.079101,12.8,23.27
29,0.416458,0.70137,0.588635,0.032724,23.2,37.47
3,0.738463,0.725349,0.120001,0.326576,2.4,2.92
12,0.584308,0.893943,0.408443,0.386612,9.6,13.62
15,0.883433,0.716649,0.654765,0.548967,12,15.37
18,0.57875,0.682153,0.172419,0.552931,14.4,18.09
22,0.17797,0.843117,0.600111,0.330127,17.6,30.03
22,0.591752,0.645119,0.931928,0.425651,17.6,26.81
23,0.053878,0.302699,0.97474,0.251857,18.4,30.96
23,0.743413,0.828781,0.367091,0.202635,18.4,24.93
13,0.201038,0.24472,0.46128,0.777526,10.4,14.42
19,0.202154,0.941638,0.580395,0.316808,15.2,26.11
13,0.419015,0.445627,0.707488,0.24178,10.4,15.73
18,0.647959,0.669958,0.407821,0.490955,14.4,18.93
8,0.511643,0.924331,0.473048,0.543943,6.4,9.29
20,0.333832,0.619423,0.636626,0.405454,16,24.86
9,0.778473,0.322586,0.101398,0.74241,7.2,7.68
17,0.135435,0.319476,0.243072,0.643733,13.6,19.52
16,0.191711,0.291457,0.617708,0.659343,12.8,18.62
12,0.402589,0.957417,0.261027,0.149224,9.6,14.51
31,0.786844,0.405958,0.314059,0.746584,24.8,27.5
14,0.253808,0.946556,0.547069,0.641448,11.2,17.88
19,0.109485,0.857191,1,0.298231,15.2,29.25
22,0.930676,0.688928,0.759333,0.375828,17.6,23.36
10,0.126387,0.003288,0.431202,0.988628,8,10.52
23,0.605005,0.900103,0.307366,0.344595,18.4,25.29
16,0.290122,0.919865,0.54254,0.343445,12.8,21.04
22,0.626529,0.005909,1,0.613653,17.6,20.44
12,0.659476,0.642926,0,0.618393,9.6,10.95
11,0.067726,0.385217,0.867568,0.013353,8.8,15.44
23,0.355443,0.595742,0.716245,0.574433,18.4,27.91
19,0.334724,0.610807,1,0.777679,15.2,23.84
17,0.177506,0.599619,0.025894,0.949882,13.6,17.77
20,0.008003,0.312284,1,0.702982,16,25.62
19,0.010438,0.069874,1,0.116206,15.2,24.71
11,0.597459,0.800734,0.574293,0.246601,8.8,13.15
5,0.084639,0.911434,0.679894,0.418939,4,7.15
8,0.315668,0.194675,0.241868,0.632032,6.4,8.53
8,0.968618,0.210608,0.625261,0.09547,6.4,7.57
5,0.873583,0.377441,0.528331,0.390309,4,4.76
13,0.912784,0.402847,1,0.321968,10.4,13.41
14,0.169898,0.885178,0.778822,0.971325,11.2,18.39
17,0.795313,0.976853,0.5553,0.939216,13.6,17.19
9,0.112846,0.215429,0.738171,0.102143,7.2,11.68
14,0.199163,0.356407,1,0.97754,11.2,16.34
17,0.721319,0.0184,0.957982,0.356689,13.6,16.1
10,0.393867,0.61679,0.929316,0.654187,8,12.41
13,0.339185,0.230405,0.705371,0.122786,10.4,15.66
12,0.153446,0.742352,0.317778,0.961352,9.6,13.69
19,0.100574,0.58425,0.670093,0.651181,15.2,24.44
13,0.407247,0.420104,0.430776,0.936678,10.4,13.29
17,0.582915,0.709253,0,0.908827,13.6,15.05
13,0.740721,0.972046,0,0.437008,10.4,11.91
19,0.870361,0.810039,1,0.933261,15.2,20.7
12,0.966526,0.430655,1,0.706217,9.6,11.33
11,0.455565,0.957729,0.924201,0.267137,8.8,15.6
15,0.400423,0.047758,0.87821,0.179766,12,16.81
26,0.29894,0.732782,0.716769,0.655553,20.8,32.74
15,0.82836,0.675666,0.060577,0.822028,12,12.31
9,0.909841,0.527005,0.009019,0.907909,7.2,6.81
11,0.766137,0.566987,0.24838,0.626176,8.8,10.17
29,0.068315,0.722945,0.280742,0.162773,23.2,38.32
15,0.606027,0.682603,0.178965,0.281646,12,15.75
23,0.295962,0.908649,0.714315,0.597372,18.4,30.4
20,0.883936,0.319236,0.822569,0.902832,16,17.42
9,0.325512,0.090459,0.031699,0.534558,7.2,9.58
16,0.165016,0.3007,0.667568,0.590201,12.8,19.14
20,0.392529,0.113984,1,0.039282,16,23.61
13,0.09346,0.828681,0.060098,0.357182,10.4,15.74
18,0.821106,0.046896,0,0.079613,14.4,17.2
17,0.151152,0.626287,0,0.30546,13.6,20.03
17,0.384114,0.547586,0.733035,0.330719,13.6,21.09
16,0.944261,0.819287,1,0.77383,12.8,17.52
19,0.987625,0.198948,1,0.039959,15.2,18.55
23,0.456305,0.85685,1,0.429492,18.4,31.61
12,0.826123,0.351653,0.649575,0.314927,9.6,11.98
22,0.251374,0.754648,1,0.636491,17.6,30.23
25,0.438221,0.611632,0.497812,0.911795,20,26.6
15,0.091415,0.36567,0.356752,0.313679,12,18.79
14,0.300979,0.46154,0.507112,0.930766,11.2,15.22
3,0.085695,0.075002,0.409732,0.238346,2.4,3.69
16,0.343713,0.019343,0.644489,0.420391,12.8,17.33
15,0.709301,0.759649,0.631836,0.959963,12,15.24
14,0.973968,0.452759,0.748174,0.595487,11.2,12.98
18,0.625225,0.622834,1,0.932149,14.4,20.03
19,0.269304,0.739952,0,0.53885,15.2,20.61
11,0.656709,0.418663,1,0.228037,8.8,12.75
12,0.626998,0.367618,0.481375,0.712963,9.6,11.73
14,0.825652,0.169029,0,0.521573,11.2,12.12
20,0.533694,0.793872,0.51379,0.505473,16,22.97
19,0.911122,0.833037,0.645919,0.136485,15.2,21.35
10,0.415504,0.734213,1,0.144919,8,13.98
11,0.286045,0.875295,0.069183,0.929605,8.8,11.26
20,0.519008,0.648056,0.708674,0.956058,16,21.7
24,0.92245,0.696066,0.65891,0.965931,19.2,22.11
16,0.723911,0.193018,0,0.357789,12.8,15.02
13,0.493913,0.767632,0.007122,0.04587,10.4,14.24
22,0.497496,0.334083,0.900051,0.553927,17.6,24.43
15,0.648722,0.437959,0.947784,0.736309,12,15.89
20,0.447771,0.31887,1,0.648046,16,22.38
24,0.550639,0.56829,0.866911,0.052933,19.2,30.39
20,0.971175,0.658692,0.797606,0.232883,16,21.5
17,0.932414,0.575559,0.661434,0.705884,13.6,15.95
20,0.840685,0.318187,1,0.055085,16,21.6
13,0.127048,0.218003,0.178467,0.846497,10.4,14.24
16,0.556521,0.844939,0.529053,0.989081,12.8,16.93
14,0.366427,0.302165,0.792677,0.2478,11.2,16.8
21,0.344752,0.778688,1,0.924419,16.8,27.06
17,0.703101,0.803971,1,0.581243,13.6,20.81
18,0.527338,0.786071,0.478331,0.773256,14.4,19.53
5,0.659317,0.592287,0.534985,0.422677,4,5.39
11,0.268291,0.664489,0.545491,0.825465,8.8,12.9
19,0.607767,0.646567,1,0.385405,15.2,23.53
21,0.048157,0.425636,0.664389,0.354346,16.8,27.78
12,0.695501,0.513568,0,0.428079,9.6,11.23
19,0.299272,0.501258,0.157253,0.395065,15.2,21.52
19,0.165636,0.037084,0.04771,0.84463,15.2,20.25
18,0.332252,0.708116,1,0.373824,14.4,24.76
14,0.165438,0.620431,1,0.371581,11.2,19.71
13,0.914638,0.777809,0.132531,0.415943,10.4,11.6
12,0.284025,0.459409,0,0.424544,9.6,13.22
10,0.107607,0.379806,0.863535,0.662805,8,12.56
18,0.117002,0.291892,0,0.189776,14.4,21.87
16,0.755524,0.557229,0.764807,0.722479,12.8,16.38
24,0.838894,0.084164,0.031737,0.253661,19.2,21.95
22,0.035537,0.631282,0.430755,0.962674,17.6,26.44
19,0.121444,0.94457,0.760485,0.132661,15.2,28.73
16,0.891008,0.891238,0.298846,0.806797,12.8,14.22
1,0.515092,0.878583,1,0.354995,0.8,1.37
25,0.597003,0.28705,0.676473,0.609027,20,25.43
19,0.134218,0.833688,0.067902,0.491203,15.2,22.24
17,0.227713,0.87218,0.818973,0.67481,13.6,23.11
7,0.814782,0.092132,1,0.790854,5.6,5.97
15,0.264326,0.215949,0.087535,0.982687,12,15.08
15,0.41032,0.831761,1,0.084081,12,21.78
16,0.935972,0.848304,0.522747,0.631212,12.8,15.63
13,0.275552,0.314653,1,0.576975,10.4,15.6
16,0.14529,0.279295,0.841894,0.650642,12.8,19.29
14,0.70202,0.430815,0.938108,0.543179,11.2,15.01
10,0.567067,0.539447,0.921582,0.557367,8,11.61
21,0.611594,0.095567,0.724543,0.868555,16.8,19.1
21,0.042031,0.836912,0,0.452012,16.8,25.05
25,0.417267,0.534735,1,0.534976,20,31
17,0.004266,0.774968,0,0.690964,13.6,19.72
14,0.246535,0.230836,0.719282,0.089495,11.2,17.5
14,0.706056,0.965293,0.907039,0.431925,11.2,17.94
9,0.061541,0.751027,0.181044,0.102134,7.2,11.78
21,0.294693,0.343094,0.672532,0.13781,16.8,26.18
11,0.988113,0.948528,1,0.002126,8.8,14.12
11,0.971222,0.700512,0.587948,0.209706,8.8,11.38
15,0.481846,0.840561,0.155671,0.216637,12,16.74
24,0.735693,0.045497,0,0.516244,19.2,21.66
18,0.632656,0.055642,0.11408,0.570208,14.4,16.84
11,0.465693,0.742737,0.304461,0.823961,8.8,11.43
13,0.857066,0.304686,0.341791,0.486711,10.4,11.72
20,0.172518,0.516784,0.120002,0.891455,16,21.55
16,0.828432,0.156262,0.788648,0.395061,12.8,15.02
13,0.04207,0.977952,0.312646,0.744611,10.4,16.34
15,0.866954,0.502751,0.545273,0.552757,12,14.28
20,0.675997,0.829001,0.939536,0.623825,16,24.33
26,0.445914,0.074038,0.172281,0.270392,20.8,27.89
10,0.67157,0.478915,0.449897,0.937595,8,9.3
13,0.460369,0.062279,1,0.769655,10.4,12.83
12,0.780003,0.884241,1,0.145595,9.6,15.75
4,0.113444,0.44581,0,0.537434,3.2,4.59
12,0.508157,0.06855,0.56013,0.995786,9.6,10.96
11,0.87149,0.076496,0.882243,0.049056,8.8,10.65
22,0.927529,0.538793,1,0.30282,17.6,23.85
16,0.220336,0.075566,0.674493,0.740813,12.8,17.35
8,0.25193,0.183772,0.334709,0.039361,6.4,9.73
20,0.904012,0.436357,0.234737,0.746671,16,16.6
15,0.345517,0.497783,0.922531,0.573421,12,18.46
8,0.056873,0.583312,0.75653,0.731706,6.4,10.46
14,0.714887,0.620513,0.341676,0.550833,11.2,13.84
14,0.414419,0.372812,0.505464,0.939403,11.2,14.3
12,0.735324,0.618737,0.391901,0.346402,9.6,12.4
17,0.477092,0.157245,0.962329,0.574469,13.6,17.93
5,0.500566,0.275508,0.25502,0.05078,4,5.59
15,0.417562,0.798718,0.843207,0.553433,12,19.38
22,0.290485,0.153089,1,0.419393,17.6,25.55
21,0.900711,0.223323,0.843125,0.983162,16.8,17.19
22,0.668788,0.242978,0.18288,0.945607,17.6,18.95
22,0.788832,0.479507,1,0.138279,17.6,25.27
24,0.89574,0.000746,0.260894,0.041616,19.2,22.4
11,0.250189,0.030311,0.813218,0.120675,8.8,13.04
21,0.919821,0.461548,0.223333,0.192747,16.8,19.63
7,0.862605,0.162521,0,0.726168,5.6,5.67
13,0.506085,0.679502,0.712875,0.543978,10.4,15.37
7,0.567902,0.795205,0.743518,0.534925,5.6,8.42
22,0.114932,0.578163,0.56128,0.464537,17.6,28.4
23,0.762116,0.694765,0.738034,0.006694,18.4,27.58
16,0.173225,0.390958,0.275795,0.392472,12.8,19.13
25,0.533836,0.046296,0.231268,0.998938,20,22.27
13,0.126437,0.439422,0.515955,0.820291,10.4,15.29
17,0.072917,0.37198,1,0.572861,13.6,22.19
24,0.888318,0.434218,0.364993,0.958685,19.2,19.59
17,0.412705,0.548016,0.525279,0.896107,13.6,18.2
17,0.204511,0.935007,0.43737,0.440907,13.6,21.99
16,0.346931,0.99505,0,0.409962,12.8,17.27
6,0.412199,0.662318,0.349815,0.660964,4.8,6.57
17,0.755285,0.35413,0.31761,0.933981,13.6,14.55
9,0.133084,0.439157,0.442786,0.804537,7.2,10.47
18,0.854821,0.775516,0.401661,0.474475,14.4,17.78
14,0.379808,0.628691,0.602967,0.493944,11.2,16.81
22,0.476878,0.097991,0.101431,0.255395,17.6,23.37
16,0.130154,0.651586,1,0.607494,12.8,22.19
17,0.272197,0.968616,0.44178,0.063269,13.6,22.94
11,0.945838,0.236952,1,0.571473,8.8,9.92
20,0.474356,0.392724,1,0.091479,16,24.98
16,0.152427,0.082665,0.664456,0.520534,12.8,18.51
20,0.552147,0.823551,0.010879,0.597652,16,19.26
21,0.620669,0.289496,0,0.772641,16.8,18.84
20,0.849027,0.163998,0,0.525112,16,17.11
15,0.428569,0.163135,0.453556,0.639275,12,15.45
7,0.958087,0.277964,0.680244,0.540367,5.6,6.19
11,0.19569,0.007063,0.208574,0.265582,8.8,12.86
21,0.516589,0.748756,0.341299,0.310978,16.8,23.8
22,0.401594,0.853815,1,0.443071,17.6,30.63
23,0.278816,0.925702,0.737602,0.376847,18.4,31.88
14,0.604089,0.302145,0,0.567318,11.2,13.23
12,0.079672,0.47413,0.893621,0.412875,9.6,16.26
21,0.495148,0.740315,0.109082,0.953402,16.8,19.81
21,0.474072,0.650637,0,0.596679,16.8,20.81
17,0.735805,0.267618,0.668059,0.474086,13.6,16.7
16,0.293456,0.389271,0.196206,0.9955,12.8,16.23
10,0.217089,0.905241,0.610041,0.225394,8,13.89
15,0.205581,0.730842,1,0.454322,12,21.29
23,0.98205,0.076246,0.626449,0.434198,18.4,19.31
12,0.452924,0.206278,0.150095,0.760558,9.6,11.75
17,0.560186,0.103054,1,0.156423,13.6,18.46
15,0.967719,0.490602,1,0.476898,12,15.21
11,0.308384,0.632092,1,0.734722,8.8,14.11
16,0.33889,0.037969,1,0.356309,12.8,17.73
15,0.730882,0.500108,0.271774,0.564454,12,14.24
14,0.70137,0.083543,0.571871,0.045469,11.2,14.41
9,0.725349,0.791318,0.350049,0.640441,7.2,8.93
14,0.893943,0.758036,0.81821,0.681206,11.2,14.76
15,0.716649,0.262273,0.412093,0.395637,12,14.66
13,0.682153,0.100859,0.138469,0.136673,10.4,13.07
20,0.843117,0.917193,1,0.416458,16,24.93
25,0.645119,0.51746,0.524849,0.738463,20,25.07
18,0.302699,0.13354,0.280635,0.584308,14.4,19.39
20,0.828781,0.112543,1,0.883433,16,16.74
26,0.24472,0.841641,0,0.57875,20.8,28.25
19,0.703781,0.546075,0.348297,0.17797,15.2,20.12
24,0.535888,0.261017,0.249042,0.591752,19.2,23.84
12,0.38081,0.575826,0,0.053878,9.6,13.64
16,0.178618,0.313853,0,0.743413,12.8,17.28
23,0.885832,0.791623,0.571159,0.201038,18.4,24.99
20,0.080233,0.493091,0.271907,0.904675,16,22.81
17,0.803589,0.965158,0.269147,0.473568,13.6,16.79
21,0.68347,0.520312,0.984674,0.441653,16.8,24.01
18,0.46201,0.903022,0.150498,0.13608,14.4,20.56
19,0.664049,0.249805,1,0.807696,15.2,18.48
15,0.282666,0.521487,0,0.917029,12,15.05
18,0.861575,0.505746,0,0.694588,14.4,14.7
18,0.17848,0.813071,0.486925,0.667544,14.4,22.56
14,0.579711,0.073194,0.798714,0.706618,11.2,13.3
6,0.463634,0.836207,1,0.744814,4.8,7.8
16,0.673222,0.804236,0.353127,0.714595,12.8,16.02
29,0.476124,0.406321,0.411951,0.142963,23.2,33.29
3,0.952511,0.036451,0.51513,0.666358,2.4,2.38
12,0.853258,0.767254,1,0.910357,9.6,13
15,0.898507,0.678928,0,0.032425,12,14.01
18,0.025569,0.918929,0.769876,0.184814,14.4,27.64
18,0.530137,0.643926,0.206993,0.151461,14.4,20
7,0.843863,0.485399,1,0.727936,5.6,7.08
20,0.136564,0.929045,0.108302,0.150821,16,25.11
22,0.400224,0.269881,0.72226,0.839952,17.6,23.1
22,0.568485,0.814179,0.309295,0.182618,17.6,25.01
26,0.186041,0.695042,0.814782,0.391103,20.8,35.72
16,0.013716,0.235531,0.999201,0.360203,12.8,21.07
15,0.592789,0.953303,0.294965,0.397942,12,16.44
17,0.015715,0.585436,1,0.990217,13.6,22.61
14,0.585994,0.583066,0.244583,0.198743,11.2,15.16
27,0.408663,0.15721,0.209436,0.369253,21.6,29.05
22,0.228624,0.42524,0.484814,0.769394,17.6,25.02
7,0.189884,0.235022,0.660098,0.44547,5.6,8.38
16,0.913303,0.600507,0.205765,0.55627,12.8,13.97
19,0.59022,0.360608,0,0.763801,15.2,17.31
8,0.171194,0.168873,0.202209,0.999783,6.4,8.36
23,0.714474,0.347246,0.742291,0.817925,18.4,21.94
14,0.238446,0.214517,0.861269,0.438958,11.2,16.67
11,0.921805,0.794528,0.641777,0.341977,8.8,11.74
15,0.721274,0.791709,1,0.336012,12,18.91
12,0.676923,0.16454,0.905504,0.879463,9.6,10.96
22,0.986811,0.750364,0.182028,0.751561,17.6,17.81
19,0.539745,0.055897,0.598152,0.07712,15.2,20.56
14,0.497307,0.23247,0.796547,0.526245,11.2,14.98
12,0.898127,0.650096,0.942248,0.673067,9.6,12.61
17,0.961527,0.718242,0.987601,0.487621,13.6,18.73
10,0.002205,0.480049,0.878001,0.523963,8,13.63
17,0.831102,0.337615,0.32951,0.858867,13.6,14.28
13,0.557261,0.389706,1,0.335649,10.4,15.16
18,0.935017,0.858797,1,0.135155,14.4,22.36
21,0.718441,0.511386,0.625639,0.609697,16.8,21.39
16,0.958085,0.87469,0.386684,0.66022,12.8,14.72
17,0.75915,0.946439,1,0.977032,13.6,20.05
18,0.263894,0.935734,0.62864,0.822222,14.4,22.78
21,0.135752,0.493038,0.079914,0.778657,16.8,23.22
21,0.901589,0.600518,1,0.942852,16.8,20.81
19,0.516073,0.20717,0.539983,0.398717,15.2,20.11
19,0.849436,0.956188,1,0.302238,15.2,24.36
11,0.055297,0.98681,0,0.693317,8.8,12.53
6,0.429952,0.829379,1,0.559401,4.8,8.09
11,0.205567,0.537889,0.30606,0.515847,8.8,12.98
33,0.870591,0.083538,0.111532,0.222699,26.4,30.06
17,0.694034,0.313887,0.834035,0.64986,13.6,16.95
13,0.062429,0.106113,1,0.677377,10.4,15.37
19,0.614763,0.204909,0,0.386348,15.2,18.56
17,0.839285,0.325518,1,0.261412,13.6,17.72
20,0.033782,0.501609,1,0.998761,16,25.75
20,0.612615,0.878319,0.88002,0.264416,16,26.22
12,0.925817,0.261009,0.290801,0.164752,9.6,11.13
17,0.703353,0.032866,0,0.411401,13.6,15.92
22,0.863444,0.428022,0.663881,0.866679,17.6,19.69
7,0.948724,0.877893,0,0.469749,5.6,5.79
10,0.351876,0.476507,1,0.317822,8,12.86
5,0.059202,0.367571,0.948483,0.047137,4,7.03
29,0.310955,0.24065,0.194269,0.659123,23.2,30.81
25,0.170851,0.048232,0,0.755568,20,27.01
28,0.374049,0.175167,0.765329,0.503873,22.4,30.89
20,0.503971,0.556775,1,0.729467,16,23.5
21,0.790492,0.530085,0.648086,0.639689,16.8,20.86
11,0.952482,0.544222,1,0.502184,8.8,11.4
26,0.289821,0.299053,0.86689,0.188292,20.8,32.5
11,0.952014,0.865424,0.99918,0.357212,8.8,13.13
13,0.184044,0.846947,0.446963,0.729722,10.4,16.01
15,0.440061,0.4657,0.788987,0.750564,12,16.81
13,0.182499,0.751358,0.486761,0.053127,10.4,17.71
21,0.260651,0.783571,0,0.428136,16.8,23.31
15,0.017207,0.368097,1,0.60907,12,19.78
16,0.24628,0.177313,0.526572,0.732281,12.8,17.48
15,0.386512,0.252871,0.657825,0.399168,12,16.98
23,0.497168,0.237091,1,0.544424,18.4,25
13,0.303541,0.391896,0.654797,0.378544,10.4,15.67
16,0.013041,0.007206,0.70774,0.340082,12.8,19.66
19,0.87685,0.280891,0.814535,0.326223,15.2,18.54
8,0.236095,0.53707,0.024367,0.820626,6.4,8.37
14,0.218901,0.423059,1,0.077366,11.2,19.13
19,0.004165,0.531826,0.780268,0.036366,15.2,27.68
22,0.260031,0.740077,0.294553,0.685068,17.6,25.22
17,0.274992,0.931215,1,0.362994,13.6,25.33
13,0.573421,0.325997,0.778257,0.94037,10.4,12.79
24,0.520407,0.270574,0.12392,0.170518,19.2,25.71
15,0.79923,0.476224,0.675964,0.411666,12,15.4
17,0.778345,0.609616,0.600317,0.398569,13.6,17.94
17,0.930079,0.18725,0.767512,0.510573,13.6,15.02
16,0.52571,0.027995,0.7874,0.156909,12.8,17.07
14,0.934957,0.203994,0.956908,0.982666,11.2,11.31
19,0.816365,0.245105,0,0.632753,15.2,16.09
11,0.18915,0.436331,0.600691,0.929669,8.8,12.58
14,0.697495,0.630929,0.13927,0.639705,11.2,12.99
14,0.914972,0.301424,0.848114,0.635898,11.2,12.73
12,0.903051,0.975507,0,0.600999,9.6,9.82
17,0.861701,0.871148,0,0.246216,13.6,15.4
17,0.647636,0.620732,0.381964,0.28668,13.6,18.33
17,0.960043,0.337887,1,0.166833,13.6,17.3
16,0.250017,0.169732,1,0.70752,12.8,18.02
19,0.697374,0.65973,0.642223,0.856138,15.2,19.37
25,0.123632,0.715449,1,0.219446,20,37.32
22,0.662768,0.066101,0.502822,0.062083,17.6,22.79
1,0.709641,0.775116,0.506893,0.403458,0.8,1.09
22,0.671984,0.888629,1,0.96571,17.6,26.26
7,0.49815,0.632224,0.753689,0.144628,5.6,8.84
14,0.615255,0.608442,1,0.208502,11.2,17.58
16,0.95366,0.82625,0.409454,0.867382,12.8,14.09
6,0.448015,0.623563,0.412165,0.79233,4.8,6.39
25,0.20705,0.176712,0.562765,0.349002,20,29.68
8,0.425367,0.591257,0.816748,0.569141,6.4,9.67
12,0.444574,0.489266,1,0.805132,9.6,13.88
19,0.507617,0.547908,0.28266,0.833161,15.2,18.85
10,0.525733,0.699521,0.854198,0.205794,8,12.88
11,0.042429,0.245811,0.708058,0.73068,8.8,13.27
12,0.164419,0.186627,0,0.803414,9.6,12.88
19,0.450227,0.110583,0.390342,0.043129,15.2,21.44
28,0.707971,0.274059,0.533836,0.107187,22.4,29.51
17,0.777588,0.01025,0.580215,0.435084,13.6,15.37
11,0.777103,0.62936,0.763002,0.220881,8.8,12.51
19,0.502779,0.295172,0,0.880622,15.2,17.53
